NewsInEnglish,NewsInTamil,Category,CategoryInTamil
2017/Dec/37321-cricket-no-3-slot-still-in-race.txt,"பாண்டே, கார்த்திக், ஸ்ரேயாஸ்... இந்திய கிரிக்கெட்டில் கடும் போட்டி!",sports, விளையாட்டு
2017/Feb/16623-horse-trading-in-the-past.txt,கடந்த காலங்களில் நடந்த அரசியல் குதிரை பேரங்கள்,india, இந்தியா
2018/Dec/56348-bill-in-lok-sabha-seeks-ban-on-serving-non-vegetarian-food-at-government-meetings.txt,அரசு நிகழ்ச்சிகளில் அசைவ உணவுக்கு தடை: பாஜக எம்.பி மசோதா,india, இந்தியா
2018/Sep/51296-bjp-leader-subramian-swamy-targets-finance-minister-jaitely.txt,அருண் ஜெட்லிக்கு செக் வைக்கும் சுவாமி,india, இந்தியா
2018/Aug/50019-chance-for-heavy-rain-in-some-of-the-districts-of-tamilnadu.txt,தமிழகத்தின் சில மாவட்டங்களில் மிக கனமழைக்கு வாய்ப்பு,tamilnadu, தமிழ்நாடு
2018/Dec/55629-ashok-gehlot-for-rajasthan-sachin-pilot-accepts-deputy-s-post.txt,ராஜஸ்தான் முதலமைச்சராக அசோக் கெலாட் தேர்வு,india, இந்தியா
2018/Sep/51581-salem-to-chennai-second-air-service-launch-next-month.txt,சேலத்தில் இரண்டாவது விமான சேவை :  ‘ட்ரூஜெட்’ நிறுவனம் அறிவிப்பு,tamilnadu, தமிழ்நாடு
2017/Oct/32550-fifa-u-17-world-cup-ruthless-germany-turn-up-the-style-in-colombia-thrashing.txt,"உலகக்கோப்பை கால்பந்து: காலிறுதியில் ஜெர்மனி, அமெரிக்கா",sports, விளையாட்டு
2018/Nov/54193-mdmk-leader-vaiko-said-that-he-shocked-to-heared-court-ordered-to-destroy-pazha-nedumaran-books-about-tamil-eezham.txt,“நெடுமாறன் புத்தகத்தை அழிக்க உத்தரவிட்டது அதிர்ச்சியளிக்கிறது” - வைகோ,politics, அரசியல்
2018/Aug/50412-asian-games-2018-india-got-6th-gold.txt,ஆசிய விளையாட்டுப் போட்டி: இந்தியாவுக்கு 6-வது தங்கம்!,sports, விளையாட்டு
2017/Apr/18802-finish-babri-masjid-case-in-2-years-says-supreme-court.txt,பாபர் மசூதி வழக்கில் தினமும் விசாரணை: 2 ஆண்டுக்குள் முடிக்க உச்சநீதிமன்றம் உத்தரவு,india, இந்தியா
2018/Nov/53993-dharmapuri-rape-victim-father-accused-police-for-not-cooperating-with-his-compliant.txt,“அவர்களே தயாரித்த புகாரில் கையெழுத்து இடச் சொன்னார்கள்” தர்மபுரி மாணவியின் தந்தை குற்றச்சாட்டு,tamilnadu, தமிழ்நாடு
2018/Jul/49001-kerala-church-sexual-abuse-confessions-by-women-should-go-says-ncw.txt,"பாதிரியார்களிடம் பாவ மன்னிப்பு கேட்க தேவையில்லை, அவசியமும் இல்லை !",india, இந்தியா
2018/May/44814-neet-student-father-died-due-to-heart-attack.txt,நீட் தேர்வு எழுதிய மகளை அழைத்துச் செல்லும்போது உயிரிழந்த தந்தை..!,tamilnadu, தமிழ்நாடு
2018/Nov/53687-a-biker-beat-up-a-cab-driver.txt,நடுரோட்டில் கார் ஓட்டுநரை தாக்கிய வாலிபர் கைது - வீடியோ,tamilnadu, தமிழ்நாடு
2018/Jun/47321-what-do-argentina-need-to-do-to-stay-in-the-world-cup.txt,‘மிஸ்”சி ஆன ‘மெஸ்சி’ - அர்ஜென்டினாவுக்கு இனி வாய்ப்பு எப்படி?,sports, விளையாட்டு
2017/Nov/36033-rknagar-byelection-madhusoothanan-be-a-admk-candidate.txt,ஆர்.கே.நகரில் போட்டியிட விருப்ப மனு அளித்தார் மதுசூதனன்,politics, அரசியல்
2018/Jun/47415-pudhukkottai-men-who-cheated-singapore-women.txt,"காதல், கல்யாணம், பண மோசடி ! ஏமாந்த சிங்கப்பூர் தமிழ்ப்பெண்",tamilnadu, தமிழ்நாடு
2018/Oct/52809-mom-becomes-human-shield-to-save-infant-daughter.txt,அதிவேக ஆலங்கட்டி மழை... குழந்தைக்காக உயிரைப்பணயம் வைத்த போராளி தாய்!,world, உலகம்
2018/Nov/54833-op-rawat-said-by-election-in-tamil-nadu-within-six-months.txt,“ஆறு மாதத்திற்குள் தமிழகத்தில் இடைத்தேர்தல்” - ஓ.பி.ராவத் பேட்டி ,tamilnadu, தமிழ்நாடு
2018/Nov/54422-why-you-need-so-much-police-force-in-sabarimala-temple-shrine-kerala-hc-slams-state-govt.txt,ஐயப்பன் கோவில் சன்னிதானத்தில் ஏன் இவ்வளவு போலீஸ் ? உயர்நீதிமன்றம் கண்டனம்,india, இந்தியா
2018/Dec/55718-4-400-year-old-tomb-of-high-official-priest-discovered-in-egypt.txt,"எகிப்தில் 4, 400 ஆண்டு பழமையான கல்லறை கண்டுபிடிப்பு",world, உலகம்
2018/Sep/50777-guru-somasundaram-lands-a-role-in-rajinikanth-s-next.txt,ரஜினியுடன் இணையும் ‘ஜோக்கர்’ ஹீரோ ,cinema, சினிமா
2018/Jul/48376-college-dean-says-the-girl-didn-t-follow-the-instructions-properly-due-to-fear.txt,“மாணவியே காரணம்” - அதிர்ச்சியடைய வைத்த கல்லூரி முதல்வரின் பேட்டி ,tamilnadu, தமிழ்நாடு
2017/Aug/26684-35-killed-in-dengue-case-minister-info.txt,டெங்குவுக்கு 35 பேர் பலி: அமைச்சர் தகவல்,tamilnadu, தமிழ்நாடு
2018/Aug/50642-actor-vishal-has-started-a.txt,மக்கள் நல இயக்கம் தொடங்கினார் நடிகர் விஷால் ,tamilnadu, தமிழ்நாடு
2017/Feb/17239-political-moments-in-oscar-2017.txt,ஆஸ்கர்: பிரிவினைச் சுவரை கண்டித்த கலைஞர்கள்,cinema, சினிமா
2017/Dec/36821-canada-ontario-driver-ined-for-driving-too-slow-twitter-reactions.txt,காரில் மெதுவாகச் சென்ற பெண்ணுக்கு அபராதம்!,world, உலகம்
2018/Aug/50671-statue-issue-instruction-to-send-documents.txt,சிலைக்கடத்தல் விவகாரம்: ஆவணங்களை அனுப்ப அறிவுறுத்தல்,tamilnadu, தமிழ்நாடு
2016/Dec/14243-ready-to-provide-necessary-assistance-to-tamil-nadu-pm-promised-with-vaiko.txt,தமிழகத்திற்கு தேவையான உதவி அளிக்க தயார்: பிரதமர் உறுதியளித்ததாக வைகோ தகவல்,tamilnadu, தமிழ்நாடு
2017/Sep/28701-if-you-do-not-have-a-mark-you-have-bought-a-medical-seat.txt,மார்க் இல்லாதபோதும் மகளுக்கு மருத்துவ சீட் வாங்கி கொடுத்தீர்களா?: பதிலளிக்க மறுத்த கிருஷ்ணசாமி,politics, அரசியல்
2018/Jun/47156-brathwaite-bad-weather-hold-off-sri-lanka.txt,வெஸ்ட் இண்டீஸ்- இலங்கை டெஸ்ட் டிரா: 8 விக்கெட் வீழ்த்தினார் கேப்ரியல்!,sports, விளையாட்டு
2018/Oct/52572-request-for-nakkeerangopal-chief-editor-of-tamil-magazine-judicial-custody-was-turned-down-by-egmore-court.txt,‘நக்கீரன்’ கோபால் விடுதலை- நீதிமன்றம் உத்தரவு ,tamilnadu, தமிழ்நாடு
2018/Dec/56167-sp-bsp-alliance-for-2019-polls-could-hit-pm-modis-chances-of-return-to-power-indicates-survey.txt,பாஜக மீண்டும் ஆட்சியைப் பிடிப்பதை அகிலேஷ்-மாயாவதி கூட்டணி தடுக்கும்?,politics, அரசியல்
2018/Jun/46521-alcohol-addiction-driver-driving-school-bus.txt,மது போதையில் பள்ளி பேருந்தை இயக்கிய ஓட்டுநர்,tamilnadu, தமிழ்நாடு
